latitude,longitude,location_area,number_of_rooms,area,rent,floor,has_elevator,has_fireplace,has_outside,sold_price,adress
59.34244243,18.02745186,Vasastan,1.5,46,"3,863",3,yes,,,4750000,Tomtebogatan 46
59.34244243,18.02745186,Vasastan,2,47,"3,947",3,yes,yes,,5100000,Tomtebogatan 46
59.34244243,18.02745186,Vasastan,2.5,84,"6,937",3,yes,,yes,8900000,Tomtebogatan 46
59.34244243,18.02745186,Vasastan,2,33,"2,725",3.5,yes,no,yes,4415000,Tomtebogatan 46
59.34244243,18.02745186,Vasastan,1.5,46,,4,no,,,4750000,Tomtebogatan 46
59.34244243,18.02745186,Vasastan,1,36,"3,023",,no,,yes,3950000,Tomtebogatan 46
59.34254524,18.0272184,Vasastan,2,62,"2,924",4,yes,yes,yes,7275000,Tomtebogatan 48A
59.34258,18.027071,Vasastan,2,56,"2,299",,yes,yes,yes,6800000,Tomtebogatan 48B
59.34220879,18.02755733,Vasastan,2,48,"2,785",1,yes,no,no,5300000,Tomtebogatan 49
59.34220879,18.02755733,Vasastan,3,79,"4,917",1,yes,yes,yes,9720000,Tomtebogatan 49
59.34201592,18.02735805,Vasastan,2,44,"3,664",4,no,,,5500000,Tomtebogatan 49A
59.34261077,18.02685261,Vasastan,2,57,"2,665",2.5,yes,yes,yes,7000000,Tomtebogatan 50
59.3422791,18.02730755,Vasastan,2,58,"3,346",1,yes,no,yes,7200000,Tomtebogatan 51
59.3422791,18.02730755,Vasastan,2,60,"3,346",1,yes,no,yes,7550000,Tomtebogatan 51
59.3422791,18.02730755,Vasastan,2,61,"3,540",2,yes,no,yes,7745000,Tomtebogatan 51
59.3422791,18.02730755,Vasastan,2,45,"2,766",2.5,no,,yes,5830000,Tomtebogatan 51
59.3422791,18.02730755,Vasastan,1,26,"1,660",4,yes,,,3150000,Tomtebogatan 51
59.3422791,18.02730755,Vasastan,2,48,"2,729",4.5,yes,,yes,6900000,Tomtebogatan 51
59.3422791,18.02730755,Vasastan,1,26,"1,550",5,yes,no,no,3470000,Tomtebogatan 51
59.34236197,18.02701294,Vasastan,1,33,"2,142",2,yes,no,no,4400000,Tomtebogatan 53
59.34236197,18.02701294,Vasastan,1,33,,,no,,,3600000,Tomtebogatan 53
59.34236197,18.02701294,Vasastan,2,62,"3,534",,yes,yes,yes,7610000,Tomtebogatan 53
59.34100399,18.03635174,Vasastan,3,74,"2,482",,no,yes,no,7750000,Tomtebogatan 5C
59.34142651,18.03526053,Vasastan,3,86,"3,923",2,yes,,,10500000,Tomtebogatan 8
59.34142651,18.03526053,Vasastan,2,55,"2,418",5,yes,yes,yes,7100000,Tomtebogatan 8
59.34125364,18.03488529,Vasastan,3,71,"4,056",1,no,yes,yes,8650000,Tomtebogatan 9A
59.34125364,18.03488529,Vasastan,3,70,"4,036",2,no,yes,yes,9160000,Tomtebogatan 9A
59.33594498,18.07908734,Östermalm,3,81,375,4,yes,yes,,14100000,Toppskick Invid Östermalmstorg
59.34502657,18.03364774,Vasastan,1,31.5,"2,130",1,yes,,,3100000,Torbjörn Klockares gata 11
59.34502657,18.03364774,Vasastan,2,32,"2,130",3,yes,no,no,3650000,Torbjörn Klockares gata 11
59.34515495,18.03378243,Vasastan,1,23,"1,813",2,yes,no,no,3000000,Torbjörn Klockares gata 13
59.34515495,18.03378243,Vasastan,2,39,"2,445",2,yes,,,4250000,Torbjörn Klockares gata 13
59.34515495,18.03378243,Vasastan,1,23,"1,813",3,yes,no,no,2895000,Torbjörn Klockares gata 13
59.34515495,18.03378243,Vasastan,2,36,,3,no,,,3800000,Torbjörn Klockares gata 13
59.34507705,18.0353806,Vasastan,1,29,"1,837",3,no,,,3075000,Torbjörn Klockares gata 14
59.34538907,18.03477668,Vasastan,2,62,"3,764",1,yes,,yes,5600000,Torbjörn Klockares gata 15
59.34538907,18.03477668,Vasastan,1,28,"1,529",3,yes,no,no,3615000,Torbjörn Klockares gata 15
59.3451767,18.03635788,Vasastan,2.5,57,"4,119",1,yes,,,5650000,Torbjörn Klockares gata 18
59.3451767,18.03635788,Vasastan,2,57,"4,379",2,yes,no,no,6300000,Torbjörn Klockares gata 18
59.34534956,18.03523084,Vasastan,1,43,"2,705",1,no,,no,4250000,Torbjörn Klockares gata 19
59.34527411,18.03551826,Vasastan,2,58,"2,587",1,no,,,5625000,Torbjörn Klockares gata 21
59.34527411,18.03551826,Vasastan,3,65,,,no,,,6850000,Torbjörn Klockares gata 21
59.34536647,18.03592665,Vasastan,2,36,,,no,,,4750000,Torbjörn Klockares gata 23
59.34542818,18.03619973,Vasastan,2,74,"4,117",3,yes,no,no,6900000,Torbjörn Klockares gata 25
59.34542818,18.03619973,Vasastan,2,64,"3,999",4,no,,,6450000,Torbjörn Klockares gata 25
59.34454013,18.03323683,Vasastan,2,47,"2,650",0,yes,no,,4800000,Torbjörn Klockares gata 3
59.34454013,18.03323683,Vasastan,2,62,"3,417",1,yes,,,6850000,Torbjörn Klockares gata 3
59.34451637,18.03381927,Vasastan,1,38,,1,no,,,4265000,Torbjörn Klockares gata 6
59.34451637,18.03381927,Vasastan,1.5,42,,1,no,no,yes,4720000,Torbjörn Klockares gata 6
59.34451637,18.03381927,Vasastan,2,40,"2,089",2,no,no,no,4650000,Torbjörn Klockares gata 6
59.34451637,18.03381927,Vasastan,1,42,"2,765",4,no,no,no,4850000,Torbjörn Klockares gata 6
59.34492903,18.03339209,Vasastan,3,89,"4,744",3,yes,no,no,8900000,Torbjörn Klockares gata 7
59.34492903,18.03339209,Vasastan,3,89,,,no,,,8000000,Torbjörn Klockares gata 7
59.317963,18.057077,Södermalm,3,85,"1,915",3,no,,,9650000,Torkel Knutssonsgatan 14
59.31793749,18.05744836,Södermalm,2,47,"2,511",2,yes,no,yes,5500000,Torkel Knutssonsgatan 29
59.31793749,18.05744836,Södermalm,2,67,"3,580",2,yes,no,no,7275000,Torkel Knutssonsgatan 29
59.31793749,18.05744836,Södermalm,2,47,"2,511",5,yes,no,yes,6000000,Torkel Knutssonsgatan 29
59.31775364,18.05754196,Södermalm,1,35,"1,580",4,yes,yes,no,4000000,Torkel Knutssonsgatan 31
59.31775364,18.05754196,Södermalm,2,60,"2,015",5,yes,yes,,7300000,Torkel Knutssonsgatan 31
59.37240618,18.05245075,Norra Djurgården,3,121,"10,085",2,no,yes,yes,7650000,Torphagsvägen 10
59.37214617,18.05347342,Norra Djurgården,2,45,"3,554",1,yes,yes,yes,3650000,Torphagsvägen 14
59.37202312,18.05396277,Norra Djurgården,1,27,"2,577",1,yes,no,yes,2175000,Torphagsvägen 16
59.37202312,18.05396277,Norra Djurgården,2,47.5,"4,282",2,no,no,yes,3525000,Torphagsvägen 16
59.37202312,18.05396277,Norra Djurgården,3,65,"5,837",2,no,yes,yes,5000000,Torphagsvägen 16
59.37202312,18.05396277,Norra Djurgården,2,39,"3,882",3,no,no,yes,3200000,Torphagsvägen 16
59.372803,18.054605,Norra Djurgården,3,56,"3,929",,no,no,yes,4500000,Torphagsvägen 18
59.37163243,18.05320879,Norra Djurgården,1,23,"1,792",2,yes,no,no,2275000,Torphagsvägen 6
59.37163243,18.05320879,Norra Djurgården,3,45,"3,591",2,yes,no,yes,4795000,Torphagsvägen 6
59.37163243,18.05320879,Norra Djurgården,1,24,"1,878",3,yes,,no,2300000,Torphagsvägen 6
59.3718061,18.0525891,Norra Djurgården,2,49,"2,625",1,yes,no,no,3050000,Torphagsvägen 8
59.3718061,18.0525891,Norra Djurgården,2,51,"2,420",1,yes,,yes,3260000,Torphagsvägen 8
59.33819856,18.04021045,Vasastan,1,32,"1,624",5,yes,no,yes,4150000,Torsgatan 25
59.33835902,18.03995189,Vasastan,1,29,"2,289",1,yes,no,no,3150000,Torsgatan 27
59.33835902,18.03995189,Vasastan,2,48,"2,958",4,yes,no,no,5700000,Torsgatan 27
59.33850998,18.03974992,Vasastan,1,21,"1,750",0.5,no,no,no,2800000,Torsgatan 29
59.33850998,18.03974992,Vasastan,1,21,"1,750",0.5,yes,,,2895000,Torsgatan 29
59.33850998,18.03974992,Vasastan,1,23,"1,862",1,yes,no,no,3100000,Torsgatan 29
59.33850998,18.03974992,Vasastan,3,100,"5,718",3,yes,yes,yes,15000000,Torsgatan 29
59.3387152,18.03948,Vasastan,2.5,66,"4,598",5,yes,,,6875000,Torsgatan 31
59.33882044,18.03937653,Vasastan,1,47,0,-1,yes,no,yes,5660000,Torsgatan 33
59.33882044,18.03937653,Vasastan,1,24,595,2,yes,,,3185000,Torsgatan 33
59.33882044,18.03937653,Vasastan,1,24,595,4,yes,,,3100000,Torsgatan 33
59.33882044,18.03937653,Vasastan,3,61,"1,513",6,yes,yes,yes,10400000,Torsgatan 33
59.34055954,18.03859149,Vasastan,3,83,"4,060",2,yes,,yes,9500000,Torsgatan 38
59.34068438,18.03901667,Vasastan,3,76,"3,958",4,yes,no,yes,10650000,Torsgatan 38A
59.34068438,18.03901667,Vasastan,2,63,"3,081",5,yes,,yes,9050000,Torsgatan 38A
59.34029594,18.03832243,Vasastan,2,62,"1,798",5,yes,no,yes,8700000,Torsgatan 39
59.34080258,18.03891979,Vasastan,3,82,"5,115",2,no,,yes,9150000,Torsgatan 40A
59.34080258,18.03891979,Vasastan,2,54,"3,015",4,no,,,6100000,Torsgatan 40A
59.34080258,18.03891979,Vasastan,2,55,"3,015",4,no,,,6100000,Torsgatan 40A
59.34080258,18.03891979,Vasastan,1,29,"1,896",,no,,yes,3740000,Torsgatan 40A
59.34080258,18.03891979,Vasastan,1,29,,,no,,,4000000,Torsgatan 40A
59.34047348,18.03816855,Vasastan,2,25,"1,084",1,yes,no,no,3700000,Torsgatan 41
59.34047348,18.03816855,Vasastan,2,28,"1,177",1,yes,,,3030000,Torsgatan 41
59.34047348,18.03816855,Vasastan,2,34,"1,363",1,yes,no,no,4300000,Torsgatan 41
59.34047348,18.03816855,Vasastan,3,88,"3,046",4,yes,,yes,10855000,Torsgatan 41
59.34047348,18.03816855,Vasastan,2,38,"1,507",5,yes,no,no,4465000,Torsgatan 41
59.34090279,18.03839588,Vasastan,2,43,"2,697",2,yes,,,5000000,Torsgatan 42B
59.34090279,18.03839588,Vasastan,1.5,46,,,no,,,5650000,Torsgatan 42B
59.3411389,18.03865266,Vasastan,2,40,"2,445",1,yes,no,no,4200000,Torsgatan 42C
59.3411389,18.03865266,Vasastan,2,60,"3,705",2,yes,no,yes,7500000,Torsgatan 42C
59.3411389,18.03865266,Vasastan,1,36,"2,193",,no,no,yes,4050000,Torsgatan 42C
59.34098874,18.03878296,Vasastan,2,58,"3,579",2,yes,,yes,7500000,Torsgatan 42D
59.34098874,18.03878296,Vasastan,2,44,"2,445",3,yes,,yes,5310000,Torsgatan 42D
59.34098874,18.03878296,Vasastan,2,36,"2,193",,yes,no,yes,4160000,Torsgatan 42D
59.34191429,18.03742031,Vasastan,2,70,236,5,yes,,,8750000,Torsgatan 48B
59.34181674,18.03700319,Vasastan,1.5,38,"1,788",4,yes,yes,,4500000,Torsgatan 49
59.34181674,18.03700319,Vasastan,2,44,"2,186",,yes,yes,yes,5800000,Torsgatan 49
59.33544839,18.05136583,Norrmalm,3,76,"4,251",2,yes,no,yes,7000000,Torsgatan 5
59.33544839,18.05136583,Norrmalm,2,57.5,"3,413",4,yes,no,yes,5350000,Torsgatan 5
59.34202999,18.0368189,Vasastan,2,37,"1,173",,yes,,,4500000,Torsgatan 51
59.34277594,18.03667116,Vasastan,2,72,"3,364",,yes,no,no,6495000,Torsgatan 52
59.34222755,18.03664813,Vasastan,1,37,"1,173",1,yes,no,no,3585000,Torsgatan 53
59.34312553,18.03636815,Vasastan,3,80,"4,215",1,yes,yes,no,8400000,Torsgatan 56
59.34312553,18.03636815,Vasastan,2,43,"2,387",2,yes,yes,,4875000,Torsgatan 56
59.34312553,18.03636815,Vasastan,3,79,"4,215",2,yes,yes,,8575000,Torsgatan 56
59.34312553,18.03636815,Vasastan,1,30,"1,665",4,yes,,,3550000,Torsgatan 56
59.34304403,18.03593693,Vasastan,2,50,"2,363",5,yes,no,yes,6905000,Torsgatan 57
59.3432186,18.03578956,Vasastan,1,34,"2,068",1,yes,no,no,3600000,Torsgatan 59
59.3432186,18.03578956,Vasastan,2,53,"2,738",1.5,yes,,yes,7350000,Torsgatan 59
59.3432186,18.03578956,Vasastan,1,36,"2,124",2,yes,no,no,4100000,Torsgatan 59
59.3432186,18.03578956,Vasastan,2,56,"2,823",3,yes,no,yes,7375000,Torsgatan 59
59.3432186,18.03578956,Vasastan,1,35,"2,096",5,yes,no,no,4150000,Torsgatan 59
59.34337666,18.03565271,Vasastan,1,36,"1,952",3,yes,,,4050000,Torsgatan 61
59.34337666,18.03565271,Vasastan,3,103,"4,359",3,yes,,yes,11400000,Torsgatan 61
59.34337666,18.03565271,Vasastan,2,61,"3,086",4,yes,no,yes,7925000,Torsgatan 61
59.34445279,18.03522196,Vasastan,3,78,"3,596",4,yes,,,9000000,Torsgatan 68
59.3444712,18.03450605,Vasastan,2,38,"1,997",1,yes,no,yes,4125000,Torsgatan 69
59.3444712,18.03450605,Vasastan,2,57,,2,no,,,6350000,Torsgatan 69
59.3444712,18.03450605,Vasastan,2,65,"3,311",3,yes,,,7025000,Torsgatan 69
59.3444712,18.03450605,Vasastan,1,38,,4,no,,,4030000,Torsgatan 69
59.3444712,18.03450605,Vasastan,1,38,"2,005",4,yes,,yes,4030000,Torsgatan 69
59.33563641,18.05069174,Norrmalm,3,82,"4,523",3,yes,no,yes,7200000,Torsgatan 7
59.34459101,18.03509797,Vasastan,1,26,"1,999",1,yes,no,no,3250000,Torsgatan 70
59.34459101,18.03509797,Vasastan,1,31,"2,462",2,yes,no,no,3450000,Torsgatan 70
59.34459101,18.03509797,Vasastan,1,31,"2,462",2,yes,no,no,3500000,Torsgatan 70
59.34459101,18.03509797,Vasastan,1.5,31,"2,462",2,yes,,,3700000,Torsgatan 70
59.34459101,18.03509797,Vasastan,2,76,"4,199",3,yes,no,no,7995000,Torsgatan 70
59.34459101,18.03509797,Vasastan,3,80,"3,243",,yes,,,6650000,Torsgatan 70
59.34472492,18.0344838,Vasastan,1,23,"1,408",1,yes,,,2725000,Torsgatan 71
59.34472492,18.0344838,Vasastan,3,85,"5,203",2,yes,,,8500000,Torsgatan 71
59.34472492,18.0344838,Vasastan,1,23,"1,408",3,yes,no,yes,2750000,Torsgatan 71
59.34472492,18.0344838,Vasastan,1,22,"1,346",4,yes,no,no,2395000,Torsgatan 71
59.34487032,18.03435769,Vasastan,2,35,"2,079",1.5,yes,,,3550000,Torsgatan 73
59.34487032,18.03435769,Vasastan,2,63,"3,716",2,yes,,,6575000,Torsgatan 73
59.34487032,18.03435769,Vasastan,1,35,"2,211",4,yes,,,3870000,Torsgatan 73
59.34487032,18.03435769,Vasastan,3,63,,,no,,,6600000,Torsgatan 73
59.34494374,18.03479211,Vasastan,3,72,,2,no,,,6950000,Torsgatan 74
59.34494374,18.03479211,Vasastan,3,98,"6,257",3,yes,no,no,10600000,Torsgatan 74
59.34529997,18.03396602,Vasastan,2,64,"4,203",0.5,yes,no,no,5695000,Torsgatan 77
59.34529997,18.03396602,Vasastan,1,29,"2,037",2.5,yes,no,no,3200000,Torsgatan 77
59.34529997,18.03396602,Vasastan,2,51,"3,497",4,yes,no,no,6100000,Torsgatan 77
59.34529997,18.03396602,Vasastan,2,64,,,no,,,5965000,Torsgatan 77
59.34539502,18.03441638,Vasastan,2,46,"2,705",2,no,,,4570000,Torsgatan 78
59.34539502,18.03441638,Vasastan,2,47,"2,705",3,no,,,4700000,Torsgatan 78
59.33572119,18.05028903,Vasastan,3,89,"4,839",6,yes,,yes,7100000,Torsgatan 9
59.33717191,18.04584616,Vasastan,2,46,"2,771",2,yes,,yes,5300000,Torsgränd 4
59.33717191,18.04584616,Vasastan,2,46,"3,665",2,yes,no,yes,5325000,Torsgränd 4
59.33717191,18.04584616,Vasastan,2,46,"3,244",3,yes,no,yes,4750000,Torsgränd 4
59.33717191,18.04584616,Vasastan,1,35,"2,307",,yes,,,3700000,Torsgränd 4
59.33726779,18.04589347,Vasastan,2,45,"5,216",2,yes,no,yes,4000000,Torsgränd 6
59.33726779,18.04589347,Vasastan,2,43,"4,985",5,yes,no,yes,4500000,Torsgränd 6
59.34579727,18.03335681,Vasastan,2,62,"5,687",3,no,,yes,6175000,Torsplan 10
59.34579727,18.03335681,Vasastan,2,56,"5,280",7,yes,,yes,6495000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,76,"6,636",7,yes,,yes,7950000,Torsplan 10
59.34579727,18.03335681,Vasastan,2,56,"5,280",11,yes,no,yes,7200000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,68,"6,093",12,yes,no,yes,9350000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,68,"6,093",12,,,,9350000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,90,"7,585",12,yes,no,yes,9500000,Torsplan 10
59.34579727,18.03335681,Vasastan,2,56,"5,280",13,yes,no,yes,7200000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,78,"6,771",13,yes,no,yes,8750000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,78,,13,no,,,9200000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,92,"7,720",13,yes,no,yes,12800000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,92,"7,720",13,,,,12800000,Torsplan 10
59.34579727,18.03335681,Vasastan,3,71,"6,297",17,yes,no,yes,9585000,Torsplan 10
59.34579727,18.03335681,Vasastan,2,56,"5,677",,no,,yes,7840000,Torsplan 10
59.34602569,18.03384614,Vasastan,2,63,"6,397",7,yes,no,yes,6400000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,57,"5,910",14,yes,no,yes,8100000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,60,"6,133",14,yes,,yes,6500000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,60,"6,134",14,yes,no,yes,6600000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,63,"6,371",14,yes,no,yes,7350000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,59,"6,056",15,yes,no,yes,6500000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,64,"6,473",15,yes,no,yes,9300000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,62,"6,350",19,yes,no,yes,7995000,Torsplan 8
59.34602569,18.03384614,Vasastan,2,62,"6,349",21,yes,,yes,8375000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,78,"7,500",24,yes,,yes,10800000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,78,"6,200",24,no,,yes,11000000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,81,"7,805",27,yes,no,yes,13150000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,109,"3,405",35,,,,20165000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,78,"7,523",,yes,no,yes,10200000,Torsplan 8
59.34602569,18.03384614,Vasastan,3,79,"7,633",,yes,,yes,9800000,Torsplan 8
59.33316257,18.09011909,Östermalm,2,54,"2,406",1,yes,yes,yes,8350000,Torstenssonsgatan 10A
59.33316257,18.09011909,Östermalm,1,29,"1,542",2,yes,no,yes,4600000,Torstenssonsgatan 10A
59.33316257,18.09011909,Östermalm,1,28,"1,473",,yes,yes,yes,4350000,Torstenssonsgatan 10A
59.33316257,18.09011909,Östermalm,2,64,,,no,,,11200000,Torstenssonsgatan 10A
59.33325609,18.08870682,Östermalm,1,36,"2,328",1,no,,yes,5900000,Torstenssonsgatan 11A
59.33356516,18.08943201,Östermalm,3,112,"2,300",2,yes,no,no,18000000,Torstenssonsgatan 15
59.33283289,18.08887509,Östermalm,2,46,"2,872",0,no,yes,,6100000,Torstenssonsgatan 7
59.33293999,18.08845355,Östermalm,2,46,"3,063",2,no,,yes,6995000,Torstenssonsgatan 7A
59.33293999,18.08845355,Östermalm,2,45,"2,995",,no,no,yes,6300000,Torstenssonsgatan 7A
59.33306316,18.08953906,Östermalm,2,49,"4,173",0.5,yes,no,no,5650000,Torstenssonsgatan 8
59.33298639,18.08997293,Östermalm,2,63,"4,921",1.5,no,yes,no,7300000,Torstenssonsgatan 8A
59.33298639,18.08997293,Östermalm,2,63,"4,921",3,no,yes,no,7600000,Torstenssonsgatan 8A
59.30547869,18.08428584,Södermalm,3,84,"4,279",2,yes,no,yes,6830000,Trålgränd 1
59.30512183,18.08450076,Södermalm,2,64,"3,645",2,yes,,yes,5210000,Trålgränd 5
59.30516562,18.08499004,Södermalm,2,67,"3,746",1,yes,no,yes,5400000,Trålgränd 5A
